년도,시도,시군구,읍면동,정상_평균_속도,전체_차량_주행_거리,승용차_주행_거리,버스_주행_거리,화물차_주행_거리,전체_연평균_교통량,승용차_연평균_교통량,버스_연평균_교통량,화물차_연평균_교통량,평균_속도,교통_혼잡_빈도,교통_혼잡_시간,교통_혼잡_평균_속도
2021년,대구광역시,북구,고성동,36.39,53699.8,43665.0,2815.0,7220.0,6967.0,5665.0,365.0,937.0,26.35,36.49,54.54,17.42
2021년,대구광역시,북구,칠성동,38.3,199836.2,168772.0,7285.0,23779.0,7621.0,6437.0,278.0,907.0,24.81,53.23,67.23,16.89
2021년,대구광역시,북구,침산1동,55.92,201876.9,165844.0,6024.0,30009.0,14516.0,11925.0,433.0,2158.0,36.81,79.06,84.63,34.78
2021년,대구광역시,북구,침산2동,42.83,239753.2,203170.0,6879.0,29702.0,12886.0,10920.0,370.0,1596.0,26.93,71.72,83.19,22.07
2021년,대구광역시,북구,침산3동,40.71,205936.5,169960.0,6365.0,29610.0,8683.0,7166.0,268.0,1249.0,27.38,65.37,76.84,18.72
2021년,대구광역시,북구,산격1동,47.59,113181.3,92417.0,4406.0,16359.0,13537.0,11053.0,527.0,1957.0,27.24,65.75,74.84,17.56
2021년,대구광역시,북구,산격2동,39.76,318063.6,238734.0,9373.0,69957.0,9581.0,7191.0,282.0,2107.0,27.4,33.17,48.21,16.45
2021년,대구광역시,북구,산격3동,41.93,88436.6,73568.0,4406.0,10461.0,10397.0,8649.0,518.0,1230.0,24.86,63.16,75.47,17.31
2021년,대구광역시,북구,산격4동,39.46,93454.8,78094.0,3987.0,11374.0,8771.0,7329.0,374.0,1067.0,26.57,49.39,63.17,18.16
2021년,대구광역시,북구,복현1동,49.04,39340.8,31408.0,2519.0,5413.0,7991.0,6380.0,512.0,1100.0,26.32,81.29,87.4,19.3
2021년,대구광역시,북구,복현2동,36.29,112422.2,91660.0,5506.0,15258.0,6364.0,5189.0,312.0,864.0,23.22,45.35,63.64,15.73
2021년,대구광역시,북구,검단동,37.68,298345.5,192306.0,5967.0,100075.0,11282.0,7272.0,226.0,3784.0,29.35,29.14,36.22,22.21
2021년,대구광역시,북구,무태조야동,43.31,1025386.1,765815.0,25913.0,233662.0,13692.0,10226.0,346.0,3120.0,33.43,29.4,38.96,21.53
2021년,대구광역시,북구,태전2동,42.92,165878.9,135473.0,8004.0,22401.0,7403.0,6046.0,357.0,1000.0,25.47,64.89,74.3,17.69
2021년,대구광역시,북구,관문동,49.97,1363965.0,977379.0,30178.0,356416.0,15570.0,11157.0,344.0,4069.0,38.26,40.23,48.15,23.88
2021년,대구광역시,북구,읍내동,44.18,325882.2,243792.0,10800.0,71293.0,9190.0,6875.0,305.0,2010.0,27.34,58.73,66.23,21.8
2021년,대구광역시,북구,관음동,40.58,182198.6,141795.0,6961.0,33443.0,9900.0,7705.0,378.0,1817.0,30.7,36.46,47.42,24.95
2021년,대구광역시,북구,태전1동,48.13,228224.6,178535.0,8594.0,41095.0,7840.0,6133.0,295.0,1412.0,30.4,41.93,50.33,19.66
2021년,대구광역시,북구,구암동,37.52,169857.9,137447.0,7203.0,25208.0,4495.0,3637.0,191.0,667.0,22.53,40.26,56.45,15.86
2021년,대구광역시,북구,노원동,41.11,294243.4,236560.0,10103.0,47579.0,8731.0,7020.0,300.0,1412.0,27.07,73.35,81.57,20.93
2021년,대구광역시,북구,동천동,36.46,154580.4,121972.0,7719.0,24889.0,4368.0,3446.0,218.0,703.0,21.71,45.33,62.4,15.78
2021년,대구광역시,북구,국우동,39.8,310385.9,248657.0,14580.0,47145.0,6971.0,5585.0,327.0,1059.0,28.57,16.96,25.43,17.56
2021년,대구광역시,북구,대현동,36.67,90367.0,78171.0,3444.0,8751.0,8285.0,7167.0,316.0,802.0,25.38,37.62,52.57,17.56
2021년,대구광역시,수성구,범어1동,35.93,151967.7,128908.0,7194.0,15866.0,10120.0,8585.0,479.0,1057.0,24.37,35.29,57.44,16.09
2021년,대구광역시,수성구,범어2동,34.68,79877.2,67586.0,3851.0,8440.0,8080.0,6837.0,390.0,854.0,22.14,41.78,61.29,15.96
2021년,대구광역시,수성구,범어3동,35.21,98470.9,83820.0,3960.0,10690.0,8103.0,6898.0,326.0,880.0,22.19,43.29,65.18,15.76
2021년,대구광역시,수성구,범어4동,35.44,105167.8,86688.0,5991.0,12489.0,7030.0,5795.0,401.0,835.0,24.38,36.65,56.85,17.59
2021년,대구광역시,수성구,만촌1동,41.73,282964.5,234607.0,11531.0,36827.0,8296.0,6878.0,338.0,1080.0,31.21,55.22,63.27,20.42
2021년,대구광역시,수성구,만촌2동,40.6,152954.5,127124.0,7529.0,18302.0,10788.0,8966.0,531.0,1291.0,27.5,68.78,78.6,19.09
2021년,대구광역시,수성구,만촌3동,45.16,208428.4,171324.0,12096.0,25007.0,11664.0,9587.0,677.0,1399.0,26.97,70.03,74.1,19.88
2021년,대구광역시,수성구,수성1가동,38.72,98077.3,84393.0,3561.0,10122.0,8397.0,7225.0,305.0,867.0,25.01,31.06,52.99,16.2
2021년,대구광역시,수성구,수성2.3가동,34.63,65937.2,56055.0,2648.0,7236.0,6313.0,5367.0,254.0,693.0,22.06,46.62,65.4,15.61
2021년,대구광역시,수성구,수성4가동,37.85,128597.1,111230.0,4258.0,13108.0,7792.0,6740.0,258.0,794.0,23.56,28.74,49.08,15.45
2021년,대구광역시,수성구,황금1동,39.9,151894.0,127170.0,7427.0,17296.0,8610.0,7208.0,421.0,980.0,28.34,18.4,30.44,16.89
2021년,대구광역시,수성구,황금2동,41.09,115270.0,97976.0,4622.0,12672.0,14006.0,11905.0,562.0,1540.0,28.8,31.35,52.33,15.69
2021년,대구광역시,수성구,중동,41.59,80487.9,68268.0,2715.0,9503.0,10859.0,9211.0,366.0,1282.0,26.28,41.48,62.58,16.11
2021년,대구광역시,수성구,상동,42.65,110106.6,93878.0,4610.0,11620.0,9313.0,7940.0,390.0,983.0,24.0,56.14,69.59,17.17
2021년,대구광역시,수성구,파동,57.1,314780.4,233778.0,9211.0,71791.0,11106.0,8248.0,325.0,2533.0,45.4,12.46,14.41,22.17
2021년,대구광역시,수성구,두산동,38.2,183625.2,155888.0,7579.0,20157.0,9770.0,8295.0,403.0,1073.0,27.03,32.88,51.55,17.02
2021년,대구광역시,수성구,지산1동,38.21,153025.4,127036.0,7675.0,18314.0,7729.0,6416.0,388.0,925.0,27.33,24.88,41.12,16.69
2021년,대구광역시,수성구,지산2동,36.03,78502.7,62876.0,3542.0,12084.0,5117.0,4098.0,231.0,788.0,23.25,26.85,35.83,17.35
2021년,대구광역시,수성구,범물1동,35.81,138433.1,112687.0,5294.0,20450.0,7475.0,6085.0,286.0,1104.0,24.53,21.94,32.38,17.92
2021년,대구광역시,수성구,범물2동,33.0,46714.7,37978.0,1729.0,7006.0,4383.0,3563.0,162.0,657.0,19.41,51.45,67.26,16.04
2021년,대구광역시,수성구,고산1동,36.01,197582.2,161146.0,10428.0,26008.0,6862.0,5597.0,362.0,903.0,22.27,67.93,78.2,17.8
2021년,대구광역시,수성구,고산2동,45.71,1262379.9,1021946.0,41755.0,198681.0,10950.0,8865.0,362.0,1723.0,33.85,36.79,43.33,20.53
2021년,대구광역시,수성구,고산3동,35.21,187622.9,147282.0,7610.0,32731.0,5256.0,4126.0,213.0,917.0,25.4,48.79,56.07,19.0
2021년,대구광역시,달서구,두류3동,41.49,99360.8,82513.0,5020.0,11827.0,10291.0,8546.0,520.0,1225.0,24.76,86.35,89.83,20.5
2021년,대구광역시,달서구,본리동,36.16,229725.4,189584.0,9421.0,30723.0,8450.0,6973.0,347.0,1130.0,24.98,46.29,65.95,17.58
2021년,대구광역시,달서구,감삼동,41.33,120540.2,100338.0,5718.0,14484.0,13246.0,11026.0,628.0,1592.0,25.45,69.08,78.36,18.97
2021년,대구광역시,달서구,죽전동,51.52,92574.9,75483.0,5061.0,12029.0,13081.0,10666.0,715.0,1700.0,29.81,64.37,78.0,16.93
2021년,대구광역시,달서구,장기동,39.09,292134.1,229731.0,9700.0,52703.0,9214.0,7245.0,306.0,1662.0,27.44,56.79,69.23,20.66
2021년,대구광역시,달서구,이곡1동,37.0,150035.6,118484.0,7130.0,24423.0,7076.0,5588.0,336.0,1152.0,23.64,66.5,77.95,16.85
2021년,대구광역시,달서구,신당동,38.53,712038.0,544796.0,29391.0,137849.0,6664.0,5099.0,275.0,1290.0,26.66,50.5,63.22,17.49
2021년,대구광역시,달서구,월성1동,35.68,165871.5,133689.0,7800.0,24382.0,6685.0,5388.0,314.0,983.0,22.49,54.86,73.15,16.55
2021년,대구광역시,달서구,월성2동,40.38,1023194.2,739189.0,24504.0,259505.0,9690.0,7000.0,232.0,2457.0,31.51,34.02,48.14,20.3
2021년,대구광역시,달서구,진천동,38.85,407141.5,332277.0,18240.0,56623.0,7581.0,6187.0,340.0,1054.0,24.13,49.87,67.16,16.54
2021년,대구광역시,달서구,상인1동,38.02,205251.0,171286.0,9279.0,24687.0,6820.0,5691.0,308.0,820.0,23.05,60.33,71.67,16.89
2021년,대구광역시,달서구,상인2동,42.66,64875.5,53053.0,3120.0,8702.0,6996.0,5721.0,336.0,938.0,22.77,50.75,67.53,14.95
2021년,대구광역시,달서구,상인3동,41.21,142505.3,118818.0,4684.0,19003.0,8206.0,6842.0,270.0,1094.0,30.25,16.46,23.98,17.6
2021년,대구광역시,달서구,도원동,40.14,289048.4,215497.0,8882.0,64669.0,10579.0,7887.0,325.0,2367.0,27.31,20.45,30.33,20.0
2021년,대구광역시,달서구,송현1동,42.46,124428.4,108341.0,3769.0,12319.0,9461.0,8238.0,287.0,937.0,26.11,35.2,40.12,17.05
2021년,대구광역시,달서구,송현2동,40.79,115505.5,97076.0,5847.0,12584.0,9169.0,7706.0,464.0,999.0,25.11,54.86,67.56,17.05
2021년,대구광역시,달서구,본동,37.96,82546.5,69616.0,3263.0,9667.0,9651.0,8139.0,382.0,1130.0,25.23,34.17,53.16,15.9
2021년,대구광역시,달서구,용산1동,38.63,270466.8,213874.0,8533.0,48064.0,7666.0,6062.0,242.0,1362.0,25.31,52.95,62.81,17.7
2021년,대구광역시,달서구,용산2동,41.07,214440.7,168953.0,6243.0,39245.0,9864.0,7772.0,287.0,1805.0,26.6,61.64,74.15,18.84
2021년,대구광역시,달서구,이곡2동,37.77,170853.3,135587.0,7125.0,28139.0,7171.0,5691.0,299.0,1181.0,23.13,60.73,72.39,16.72
2021년,대구광역시,달서구,성당동,37.58,74236.1,60309.0,3881.0,10047.0,5760.0,4679.0,301.0,780.0,26.33,45.02,58.74,17.43
2021년,대구광역시,달서구,두류1.2동,42.32,117664.9,100728.0,6097.0,10840.0,11644.0,9968.0,603.0,1073.0,27.05,56.58,70.29,18.42
2021년,대구광역시,달성군,화원읍,42.64,706745.0,522955.0,21200.0,162590.0,7258.0,5371.0,218.0,1670.0,32.67,33.7,42.71,20.7
2021년,대구광역시,달성군,논공읍,51.92,823260.5,561426.0,27213.0,234623.0,6129.0,4180.0,203.0,1747.0,41.5,32.45,38.49,24.79
2021년,대구광역시,달성군,다사읍,39.81,548837.9,408830.0,26912.0,113095.0,3847.0,2866.0,189.0,793.0,29.67,47.2,57.58,19.01
2021년,대구광역시,달성군,유가읍,42.52,363532.8,281268.0,15741.0,66528.0,3441.0,2662.0,149.0,630.0,35.84,20.14,31.66,19.06
2021년,대구광역시,달성군,옥포읍,49.31,741363.6,528554.0,20838.0,191975.0,6818.0,4861.0,192.0,1765.0,42.19,34.74,40.49,25.05
2021년,대구광역시,달성군,현풍읍,51.66,983939.4,635709.0,24546.0,323687.0,7982.0,5157.0,199.0,2626.0,41.5,32.98,39.93,27.0
2021년,대구광역시,달성군,가창면,44.63,223924.3,176584.0,10415.0,36925.0,3199.0,2522.0,149.0,527.0,38.23,43.06,50.96,23.14
2021년,대구광역시,달성군,하빈면,44.88,176668.1,116862.0,5290.0,54517.0,2345.0,1551.0,70.0,724.0,41.71,38.45,43.58,21.91
2021년,대구광역시,달성군,구지면,44.04,307527.3,218377.0,11801.0,77346.0,2409.0,1710.0,92.0,606.0,38.43,16.9,27.75,19.46
2021년,인천광역시,중구,연안동,40.4,517229.4,332600.0,20215.0,164416.0,11837.0,7612.0,463.0,3763.0,29.51,36.33,55.58,17.31
2021년,인천광역시,중구,신포동,46.96,206457.9,141021.0,5415.0,60020.0,11907.0,8133.0,312.0,3462.0,25.38,79.07,86.65,19.82
2021년,인천광역시,중구,신흥동,47.46,895441.5,619810.0,19457.0,256176.0,18562.0,12848.0,403.0,5310.0,32.06,51.4,66.13,19.02
2021년,인천광역시,중구,도원동,40.88,13676.1,11099.0,358.0,2219.0,5069.0,4114.0,133.0,823.0,27.95,37.25,52.89,17.35
2021년,인천광역시,중구,율목동,34.85,24087.0,18969.0,698.0,4420.0,9593.0,7554.0,278.0,1760.0,22.94,46.13,66.26,16.4
2021년,인천광역시,중구,동인천동,36.59,46569.6,35417.0,4243.0,6908.0,6916.0,5259.0,630.0,1026.0,21.46,53.31,70.44,16.48
2021년,인천광역시,중구,개항동,37.45,117144.8,79996.0,6470.0,30679.0,5944.0,4059.0,328.0,1557.0,27.32,23.02,32.27,18.56
2021년,인천광역시,중구,개항동,33.19,11864.1,8424.0,1305.0,2134.0,3509.0,2492.0,386.0,631.0,20.41,63.93,74.64,17.02
2021년,인천광역시,중구,용유동,47.11,685303.6,538666.0,27443.0,119200.0,5534.0,4350.0,222.0,963.0,38.76,8.5,13.16,21.68
2021년,인천광역시,중구,운서동,47.56,2669327.6,2074848.0,141323.0,453163.0,10234.0,7955.0,542.0,1737.0,38.98,15.94,22.71,20.28
2021년,인천광역시,중구,영종동,47.77,2131576.3,1641608.0,75327.0,414641.0,12495.0,9623.0,442.0,2431.0,41.49,26.25,32.3,24.0
2021년,인천광역시,중구,영종1동,39.0,271107.0,216883.0,12546.0,41680.0,6580.0,5264.0,304.0,1012.0,30.01,36.07,53.52,17.79
2021년,인천광역시,동구,만석동,41.45,91103.1,60059.0,3360.0,27684.0,6813.0,4492.0,251.0,2070.0,28.04,78.44,83.9,21.33
2021년,인천광역시,동구,화수1.화평동,33.22,17456.8,12445.0,1621.0,3391.0,4180.0,2980.0,388.0,812.0,21.32,65.13,78.04,17.07
2021년,인천광역시,동구,화수2동,48.47,63787.8,43859.0,1813.0,18117.0,11512.0,7915.0,327.0,3270.0,27.01,93.84,96.55,23.49
2021년,인천광역시,동구,송현1.2동,33.66,47450.6,34117.0,3212.0,10123.0,8936.0,6425.0,605.0,1906.0,19.48,58.01,74.67,14.33
2021년,인천광역시,동구,송현3동,42.94,183271.6,133586.0,7561.0,42124.0,13694.0,9982.0,565.0,3148.0,25.12,35.55,57.69,15.97
2021년,인천광역시,동구,송림1동,31.93,14300.7,10875.0,1056.0,2370.0,9904.0,7531.0,731.0,1641.0,21.97,49.8,62.63,17.34
2021년,인천광역시,동구,송림2동,37.91,15978.6,11920.0,1090.0,2969.0,6131.0,4574.0,418.0,1139.0,18.45,70.58,83.05,15.25
2021년,인천광역시,동구,송림3.5동,36.28,59081.8,47272.0,2947.0,8861.0,6754.0,5404.0,337.0,1013.0,20.97,38.77,56.59,14.85
2021년,인천광역시,동구,송림4동,41.23,163781.6,129114.0,6777.0,27891.0,10659.0,8403.0,441.0,1815.0,25.85,40.48,55.5,16.67
2021년,인천광역시,동구,송림6동,44.85,76327.8,60432.0,3795.0,12101.0,8239.0,6523.0,410.0,1306.0,24.27,58.66,73.72,17.15
2021년,인천광역시,동구,금창동,37.51,24989.2,20169.0,1011.0,3808.0,4913.0,3966.0,199.0,749.0,20.03,57.35,73.07,16.93
2021년,인천광역시,연수구,옥련1동,37.29,169931.5,137525.0,7264.0,25143.0,7589.0,6142.0,324.0,1123.0,22.89,50.82,66.75,16.27
2021년,인천광역시,연수구,선학동,41.45,312711.6,266505.0,10785.0,35421.0,17439.0,14862.0,601.0,1975.0,28.69,23.66,41.59,15.74
2021년,인천광역시,연수구,연수1동,36.22,168242.8,137537.0,7688.0,23020.0,7084.0,5791.0,324.0,969.0,22.33,32.72,47.64,15.97
2021년,인천광역시,연수구,연수2동,39.31,198674.1,165930.0,9435.0,23309.0,9922.0,8287.0,471.0,1164.0,24.0,29.59,45.82,15.81
2021년,인천광역시,연수구,연수3동,33.81,37085.7,29693.0,2366.0,5027.0,5031.0,4028.0,321.0,682.0,25.72,39.56,55.7,17.95
2021년,인천광역시,연수구,청학동,37.53,276867.8,233678.0,9238.0,33952.0,7882.0,6653.0,263.0,967.0,22.96,27.06,39.28,16.36
2021년,인천광역시,연수구,동춘1동,42.96,457387.6,363067.0,11803.0,82521.0,13644.0,10830.0,352.0,2462.0,30.66,53.32,62.95,19.3
2021년,인천광역시,연수구,동춘2동,41.26,304144.9,247259.0,16215.0,40669.0,14044.0,11417.0,749.0,1878.0,28.09,39.44,52.89,17.56
2021년,인천광역시,연수구,동춘3동,39.53,88850.1,74406.0,4468.0,9977.0,13093.0,10965.0,658.0,1470.0,29.17,20.97,31.72,16.96
2021년,인천광역시,연수구,옥련2동,43.93,335505.1,263410.0,10243.0,61850.0,11343.0,8906.0,346.0,2091.0,30.07,48.57,61.02,20.25
2021년,인천광역시,연수구,송도1동,38.98,734671.9,602412.0,33545.0,98713.0,9281.0,7610.0,424.0,1247.0,29.22,30.29,45.75,17.53
2021년,인천광역시,연수구,송도3동,42.81,857161.0,598712.0,24228.0,234223.0,8451.0,5903.0,239.0,2309.0,34.43,19.15,32.28,17.86
2021년,인천광역시,연수구,송도2동,46.33,1127654.4,835739.0,32979.0,258922.0,16840.0,12481.0,493.0,3867.0,34.04,32.84,42.97,20.99
2021년,인천광역시,연수구,송도4동,39.8,376695.6,307380.0,12848.0,56467.0,6929.0,5654.0,236.0,1039.0,30.0,26.48,43.04,16.56
