지역,행정구역,시군구,년도,사고건수,사망자수,중상자수,경상자수,부상신고자수,총등록대수(대),총인구수,노인수,노인비율,토지면적(㎡),도로면적(㎡),교통사고 사상자 수,교통안전도 평가지수
전북 군산시,전북,군산시,2020,55,4,30,23,0,136647.0,267859.0,50700,18.92786877,"397,267,506.9","24,597,330.5",31.9,0.003010677146223481
전북 군산시,전북,군산시,2021,72,6,33,34,0,139195.0,265304.0,52714,19.86928203,"397,454,458.1","24,649,576.5",39.3,0.0037630662020905923
전북 군산시,전북,군산시,2022,94,7,45,42,3,142173.0,262467.0,54997,20.9538723,"397,946,225.0","24,830,939.5",51.1,0.0048011929128596855
전북 군산시,전북,군산시,2023,59,3,35,19,3,144553.0,259980.0,57042,21.94091853,"398,018,926.5","24,826,107.9",33.2,0.003010660449800419
전북 김제시,전북,김제시,2012,27,5,16,6,0,39862.0,92317.0,23295,25.2337056,"544,885,498.3","21,860,628.9",18.0,0.00541869449601124
전북 김제시,전북,김제시,2013,32,4,22,7,0,40562.0,91218.0,23593,25.86441273,"544,810,169.8","22,035,443.9",21.5,0.0063359794881909185
전북 김제시,전북,김제시,2014,36,6,21,10,0,41719.0,90108.0,24040,26.6790962,"544,807,780.0","24,064,022.4",23.7,0.0068601836093866095
전북 김제시,전북,김제시,2015,42,6,24,15,0,42738.0,88721.0,24524,27.64170828,"544,754,026.8","26,902,768.5",27.299999999999997,0.007763582760073003
전북 김제시,전북,김제시,2016,43,8,24,11,0,43867.0,87782.0,24850,28.30876489,"545,870,171.9","28,397,969.9",28.099999999999998,0.007764378690131535
전북 김제시,전북,김제시,2017,35,5,19,12,0,44986.0,86926.0,25155,28.93840738,"545,851,800.7","28,523,417.7",21.9,0.006032988040723781
전북 김제시,전북,김제시,2018,48,5,27,19,0,46083.0,85331.0,25257,29.59885622,"545,842,790.9","28,816,548.5",29.599999999999998,0.008020311177657705
전북 김제시,전북,김제시,2019,47,8,25,16,0,46496.0,83895.0,25650,30.5739317,"545,864,267.6","28,939,905.1",30.3,0.007953372333103923
전북 김제시,전북,김제시,2020,33,6,19,9,1,47273.0,82450.0,26322,31.92480291,"545,871,142.6","29,042,468.9",21.999999999999996,0.00558458316586635
전북 김제시,전북,김제시,2021,26,2,14,10,0,47953.0,80913.0,26783,33.10098501,"545,891,511.3","29,156,282.9",14.799999999999999,0.004020603507601193
전북 김제시,전북,김제시,2022,28,1,18,9,1,49719.0,81455.0,27495,33.75483396,"545,950,548.6","29,248,037.1",16.3,0.00421971479716004
전북 김제시,전북,김제시,2023,27,4,17,8,0,50778.0,81430.0,27950,34.32395923,"545,983,690.3","29,334,699.2",18.299999999999997,0.004289259127968806
전북 남원시,전북,남원시,2012,32,5,19,8,0,39848.0,87000.0,19121,21.97816092,"752,413,776.6","27,111,973.7",20.699999999999996,0.006329050391487653
전북 남원시,전북,남원시,2013,21,1,16,5,0,39766.0,86460.0,19611,22.68216516,"752,232,054.3","27,171,565.0",13.7,0.004179449781220137
전북 남원시,전북,남원시,2014,27,0,20,7,0,38233.0,85643.0,20003,23.35625795,"752,198,046.8","27,634,344.6",16.1,0.005351398006957341
전북 남원시,전북,남원시,2015,23,1,13,9,0,38819.0,84856.0,20468,24.12086358,"752,199,662.7","28,409,339.4",12.799999999999999,0.004348386099590406
전북 남원시,전북,남원시,2016,18,3,11,4,0,40730.0,84188.0,20711,24.60089324,"752,205,853.7","28,527,855.8",11.899999999999999,0.0035207463785907195
전북 남원시,전북,남원시,2017,21,3,15,3,0,42245.0,83281.0,21167,25.41636148,"752,231,830.1","28,784,397.7",14.4,0.004033613445378151
전북 남원시,전북,남원시,2018,32,5,17,11,0,43790.0,82554.0,21444,25.97572498,"752,212,995.6","30,534,042.1",20.2,0.005690796985613155
전북 남원시,전북,남원시,2019,30,1,22,9,0,45353.0,81441.0,22050,27.0748149,"752,191,724.0","30,676,549.6",19.099999999999998,0.005172755936762728
전북 남원시,전북,남원시,2020,22,1,13,9,0,45576.0,80662.0,22694,28.13468548,"752,205,529.4","30,956,750.9",12.799999999999999,0.0036159382130946114
전북 남원시,전북,남원시,2021,19,1,11,7,0,45313.0,79431.0,23223,29.236696,"752,183,179.4","31,165,169.3",10.799999999999999,0.003107276057643502
전북 남원시,전북,남원시,2022,21,2,12,8,0,44881.0,77948.0,23691,30.39333915,"752,177,155.9","31,255,200.2",12.799999999999999,0.003582807869699873
전북 남원시,전북,남원시,2023,33,6,26,5,0,44547.0,76781.0,24126,31.42183613,"752,092,736.8","31,341,834.5",25.7,0.0064246750622937564
전북 무주군,전북,무주군,2012,3,0,2,1,0,10340.0,25321.0,7049,27.83855298,"631,897,669.7","12,671,394.6",1.7,0.002147001934235977
전북 무주군,전북,무주군,2013,1,0,1,0,0,10763.0,25398.0,7177,28.25813056,"631,866,978.7","12,705,610.6",0.7,0.0007618693672767817
전북 무주군,전북,무주군,2014,13,3,6,4,0,11346.0,25390.0,7245,28.53485624,"631,863,205.2","12,952,619.2",8.399999999999999,0.009025207121452493
전북 무주군,전북,무주군,2015,4,1,3,0,0,11755.0,25220.0,7441,29.50436162,"631,846,586.9","13,649,676.7",3.0999999999999996,0.0029434283283709057
전북 무주군,전북,무주군,2016,11,1,9,2,0,12131.0,24949.0,7527,30.16954587,"631,848,157.5","13,766,868.7",7.8999999999999995,0.0075344159591130165
전북 무주군,전북,무주군,2017,11,1,7,3,0,12469.0,24809.0,7701,31.04115442,"631,838,290.4","14,331,178.3",6.799999999999999,0.006800866148047157
전북 무주군,전북,무주군,2018,8,2,4,2,0,12844.0,24589.0,7715,31.37581846,"631,762,402.5","14,344,776.5",5.3999999999999995,0.005014014325755216
전북 무주군,전북,무주군,2019,5,0,4,1,0,13014.0,24303.0,7891,32.46924248,"631,755,525.3","14,367,033.8",3.0999999999999996,0.0029660365759950815
전북 무주군,전북,무주군,2020,6,3,2,1,0,13395.0,24036.0,8075,33.59544017,"631,780,979.4","14,381,553.6",4.7,0.0038969764837625985
전북 무주군,전북,무주군,2021,9,0,7,2,0,13583.0,23748.0,8153,34.33131211,"632,015,644.6","14,389,709.8",5.499999999999999,0.005079879260840756
전북 무주군,전북,무주군,2022,12,2,7,3,0,13948.0,23489.0,8393,35.73161906,"632,068,020.1","14,388,891.9",7.799999999999999,0.006796673358187554
전북 무주군,전북,무주군,2023,6,1,4,1,0,14348.0,23251.0,8554,36.78981549,"632,062,889.5","14,460,992.5",4.1,0.0033872316699191524
전북 부안군,전북,부안군,2012,20,4,13,4,4,23680.0,58869.0,15431,26.21243779,"493,082,033.6","19,780,759.1",14.299999999999999,0.007001689189189189
전북 부안군,전북,부안군,2013,20,2,10,8,0,24548.0,59164.0,15675,26.49415185,"493,074,402.3","22,406,540.6",11.4,0.006045299006029004
전북 부안군,전북,부안군,2014,22,3,14,5,0,24930.0,57534.0,15959,27.73838078,"493,102,814.1","22,534,278.7",14.299999999999999,0.006971520256718812
전북 부안군,전북,부안군,2015,28,3,16,10,1,25812.0,56848.0,16219,28.53046721,"492,662,375.6","22,722,552.5",17.2,0.008337207500387417
전북 부안군,전북,부안군,2016,28,4,15,9,0,26741.0,57005.0,16469,28.89044821,"493,530,176.8","23,007,259.2",17.2,0.008047567405856175
전북 부안군,전북,부안군,2017,19,2,15,3,0,27341.0,56086.0,16679,29.7382591,"493,210,923.8","23,120,811.8",13.4,0.005720346732014191
전북 부안군,전북,부안군,2018,21,4,11,9,0,27656.0,54441.0,16635,30.55601477,"493,234,731.0","23,615,889.0",14.399999999999999,0.006161411628579694
전북 부안군,전북,부안군,2019,22,0,16,7,0,27774.0,53295.0,16983,31.86602871,"493,176,246.6","23,825,654.7",13.299999999999999,0.006041621660545835
전북 부안군,전북,부안군,2020,13,1,7,5,0,28155.0,52140.0,17371,33.31607211,"493,179,324.6","23,874,482.1",7.3999999999999995,0.0034239033919374893
전북 부안군,전북,부안군,2021,10,1,6,3,1,28265.0,50795.0,17509,34.46992814,"494,980,438.8","23,916,319.5",6.1,0.002710065451972404
전북 부안군,전북,부안군,2022,17,3,12,2,0,28911.0,50094.0,17942,35.81666467,"494,980,896.1","24,009,109.6",11.999999999999998,0.004842447511327869
전북 부안군,전북,부안군,2023,14,1,9,4,0,29309.0,49187.0,18258,37.11956411,"495,002,213.0","24,072,038.9",8.5,0.0036507557405575076
전북 순창군,전북,순창군,2012,3,1,2,1,0,11654.0,30055.0,8832,29.38612544,"495,916,442.6","15,013,684.5",2.6999999999999997,0.002419770036039128
전북 순창군,전북,순창군,2013,10,3,7,2,0,12226.0,30272.0,9024,29.80972516,"495,931,567.9","15,299,748.4",8.5,0.007443153934238507
전북 순창군,전북,순창군,2014,8,4,3,1,0,12905.0,30368.0,9160,30.16332982,"495,959,156.0","15,358,751.5",6.3999999999999995,0.005455249903138317
전북 순창군,전북,순창군,2015,11,1,8,2,0,13351.0,30248.0,9184,30.36233801,"495,967,250.6","15,360,997.8",7.199999999999999,0.006531345966594262
전북 순창군,전북,순창군,2016,9,2,7,1,0,13854.0,29949.0,9193,30.69551571,"495,971,739.8","15,451,395.4",7.199999999999999,0.005716760502381984
전북 순창군,전북,순창군,2017,9,1,5,3,0,14197.0,29698.0,9286,31.26809886,"495,936,567.9","15,489,950.5",5.4,0.004817919278720857
전북 순창군,전북,순창군,2018,7,0,6,1,0,14564.0,29209.0,9279,31.76760587,"495,872,596.3","16,234,021.3",4.499999999999999,0.0037764350453172203
전북 순창군,전북,순창군,2019,9,1,5,3,0,14698.0,28382.0,9312,32.80952717,"495,794,066.8","16,836,488.4",5.4,0.0046536943801877804
전북 순창군,전북,순창군,2020,5,1,1,2,1,14927.0,27810.0,9455,33.99856167,"495,829,503.1","17,084,016.5",2.3,0.00226435318550278
전북 순창군,전북,순창군,2021,6,1,3,2,0,15036.0,26855.0,9481,35.30441259,"495,861,782.9","17,102,999.4",3.6999999999999997,0.003072625698324022
전북 순창군,전북,순창군,2022,10,2,5,3,0,15549.0,26727.0,9647,36.094586,"495,923,926.3","17,132,658.6",6.4,0.0050421248954916715
전북 순창군,전북,순창군,2023,10,0,9,1,1,16068.0,26764.0,9779,36.53788671,"495,930,524.4","17,187,528.0",6.6,0.004953945730644759
전북 완주군,전북,완주군,2012,26,9,11,6,0,40119.0,86164.0,16294,18.91044984,"820,767,230.4","22,541,755.2",18.5,0.0053590568060021436
전북 완주군,전북,완주군,2013,18,5,15,4,0,41688.0,86978.0,16788,19.30143255,"821,188,628.6","22,823,376.0",16.7,0.004130685089234312
전북 완주군,전북,완주군,2014,26,9,13,7,0,44841.0,90377.0,17430,19.28588026,"820,989,544.1","23,297,080.1",20.200000000000003,0.005022189514060794
전북 완주군,전북,완주군,2015,20,3,10,8,0,48876.0,95303.0,18326,19.2291953,"820,969,405.2","23,873,140.8",12.4,0.003159014649316638
전북 완주군,전북,완주군,2016,16,2,9,5,0,51072.0,95480.0,18813,19.70360285,"820,984,475.1","24,218,909.0",9.8,0.0024044486215538848
전북 완주군,전북,완주군,2017,17,6,9,2,0,52880.0,95975.0,19377,20.18963272,"821,081,051.5","24,773,156.1",12.9,0.0027496217851739786
전북 완주군,전북,완주군,2018,25,2,15,7,1,53399.0,94444.0,19780,20.94362797,"821,040,451.1","24,623,630.1",14.6,0.0035131744040150558
전북 완주군,전북,완주군,2019,19,2,12,4,1,53250.0,92220.0,20438,22.16222078,"821,055,308.9","24,808,418.8",11.599999999999998,0.002734272300469483
전북 완주군,전북,완주군,2020,17,5,9,3,0,54708.0,91609.0,21410,23.37106616,"821,113,198.9","24,876,099.8",12.200000000000001,0.002580975360093588
전북 완주군,전북,완주군,2021,14,2,8,4,0,55765.0,91142.0,22195,24.35210989,"821,130,110.0","25,325,616.9",8.799999999999999,0.001951044562001255
전북 완주군,전북,완주군,2022,17,5,7,6,0,57856.0,92422.0,22950,24.83175002,"821,277,408.2","25,665,307.8",11.7,0.0023886891592920356
전북 완주군,전북,완주군,2023,15,7,4,4,0,62632.0,97827.0,24192,24.72936919,"821,380,177.7","25,811,408.9",11.0,0.002011751181504662
전북 익산시,전북,익산시,2012,79,7,52,22,0,121302.0,306469.0,42234,13.78083917,"506,611,360.8","28,677,063.0",50.0,0.005078234489126312
전북 익산시,전북,익산시,2013,96,14,50,33,0,124440.0,306539.0,43731,14.26604771,"506,608,270.7","30,029,231.7",58.9,0.005925747348119576
전북 익산시,전북,익산시,2014,76,11,42,23,1,127905.0,304117.0,45251,14.87947073,"506,528,766.6","30,244,731.9",47.3,0.004595598295610023
전북 익산시,전북,익산시,2015,92,7,46,40,1,132107.0,302061.0,47026,15.56837857,"506,544,143.0","30,338,476.9",51.199999999999996,0.005111008500685051
전북 익산시,전북,익산시,2016,93,6,56,32,1,136304.0,300479.0,48531,16.1512119,"506,534,748.7","30,642,521.6",54.8,0.005141448526822397
전북 익산시,전북,익산시,2017,97,11,56,33,0,139203.0,300187.0,50357,16.77521012,"506,542,148.2","31,374,859.1",60.099999999999994,0.005377757663268751
전북 익산시,전북,익산시,2018,77,8,52,17,0,141282.0,294062.0,51541,17.52725616,"506,541,233.2","31,715,210.0",49.5,0.0042822157104231255
전북 익산시,전북,익산시,2019,94,7,62,29,1,141384.0,287771.0,53525,18.59985892,"506,537,047.4","31,898,471.7",59.099999999999994,0.005167487127256267
전북 익산시,전북,익산시,2020,67,8,39,21,0,142300.0,282276.0,56167,19.89790134,"506,553,040.1","32,059,953.8",41.599999999999994,0.0036373858046380887
전북 익산시,전북,익산시,2021,66,6,33,27,0,143403.0,278113.0,58099,20.89042943,"506,574,852.2","32,140,496.7",37.199999999999996,0.0033974184640488693
전북 익산시,전북,익산시,2022,58,9,30,19,0,145666.0,273697.0,60045,21.93849403,"506,585,236.3","32,406,918.3",35.7,0.0030631719138302697
전북 익산시,전북,익산시,2023,62,5,26,30,2,147598.0,270036.0,62046,22.97693641,"506,591,799.6","33,084,240.1",32.2,0.002989200395669318
전북 임실군,전북,임실군,2012,6,0,5,1,0,11903.0,29956.0,9104,30.39124049,"597,214,936.0","17,168,229.3",3.8,0.003931781903721751
전북 임실군,전북,임실군,2013,9,0,5,5,0,12006.0,29739.0,9219,30.99969737,"597,201,992.5","17,679,866.7",5.0,0.005497251374312843
전북 임실군,전북,임실군,2014,5,0,2,3,0,12602.0,29966.0,9353,31.21204031,"597,319,860.1","18,186,050.4",2.3,0.0026821139501666397
전북 임실군,전북,임실군,2015,5,0,5,1,0,13333.0,30271.0,9529,31.47897327,"597,340,032.4","18,356,686.3",3.8,0.0032100802520062996
전북 임실군,전북,임실군,2016,4,0,3,0,1,13922.0,30197.0,9552,31.63228135,"597,336,613.2","18,307,614.6",2.0999999999999996,0.0020543025427381123
전북 임실군,전북,임실군,2017,10,1,4,5,0,14631.0,30162.0,9669,32.05689278,"597,367,625.3","18,410,375.1",5.3,0.00490738842184403
전북 임실군,전북,임실군,2018,8,0,3,5,0,15136.0,30072.0,9770,32.4886938,"597,287,447.0","18,610,440.2",3.5999999999999996,0.0035412262156448195
전북 임실군,전북,임실군,2019,9,1,6,2,0,15090.0,28902.0,9830,34.01148709,"597,222,768.0","18,900,031.8",5.799999999999999,0.004691848906560636
전북 임실군,전북,임실군,2020,6,2,4,1,0,14842.0,27314.0,9952,36.43552757,"597,223,324.2","19,384,435.1",5.1,0.0036787494946772673
전북 임실군,전북,임실군,2021,9,3,5,2,0,14979.0,26730.0,10105,37.80396558,"597,229,911.9","19,430,980.0",7.1,0.0052473462847987176
전북 임실군,전북,임실군,2022,9,1,6,2,0,15343.0,26508.0,10270,38.74302097,"597,170,138.9","19,628,825.7",5.799999999999999,0.004614482174281431
전북 임실군,전북,임실군,2023,7,1,5,1,0,15704.0,25956.0,10357,39.90214209,"597,166,636.9","20,046,833.1",4.8,0.0036169128884360672
전북 장수군,전북,장수군,2012,4,1,2,1,0,9547.0,23191.0,6493,27.99793023,"533,254,429.3","15,298,516.3",2.6999999999999997,0.0033727872630145593
전북 장수군,전북,장수군,2013,9,3,3,3,0,9950.0,23243.0,6641,28.5720432,"533,287,565.8","15,640,683.1",6.0,0.007236180904522612
전북 장수군,전북,장수군,2014,6,2,3,3,0,10402.0,23335.0,6700,28.71223484,"533,282,036.1","15,931,169.3",5.0,0.005191309363583927
전북 장수군,전북,장수군,2015,6,0,4,2,0,10881.0,23277.0,6832,29.35086137,"533,266,486.8","15,954,295.1",3.4,0.004080507306313759
전북 장수군,전북,장수군,2016,5,0,4,1,0,11454.0,23628.0,6974,29.51582868,"533,264,337.2","16,307,726.5",3.0999999999999996,0.003370001746114894
전북 장수군,전북,장수군,2017,5,1,3,1,1,11704.0,23003.0,7111,30.91335913,"533,273,138.0","16,307,765.8",3.3999999999999995,0.0034518113465481877
전북 장수군,전북,장수군,2018,4,0,4,0,0,12144.0,23221.0,7198,30.99780371,"533,264,290.7","16,485,916.5",2.8,0.0027009222661396578
전북 장수군,전북,장수군,2019,12,4,5,3,0,12168.0,22441.0,7304,32.54756918,"533,202,165.5","16,510,467.5",8.4,0.008086785009861933
전북 장수군,전북,장수군,2020,7,0,6,1,0,12461.0,22085.0,7557,34.21779488,"533,165,492.5","16,592,526.2",4.499999999999999,0.004413770965412086
전북 장수군,전북,장수군,2021,7,0,5,2,0,12677.0,21695.0,7716,35.56579857,"533,172,364.0","16,618,086.6",4.1,0.0041492466671925535
전북 장수군,전북,장수군,2022,6,0,2,4,0,12921.0,21336.0,7852,36.80164979,"533,189,513.7","16,647,699.6",2.5999999999999996,0.003064778267935918
전북 장수군,전북,장수군,2023,8,2,5,1,0,13001.0,20983.0,8030,38.26907497,"533,184,421.2","16,671,817.1",5.8,0.005138066302592108
전북 전주시 덕진구,전북,전주시 덕진구,2012,66,7,41,18,0,117886.0,284877.0,30334,10.64810427,"110,793,242.4","8,397,999.2",41.1,0.004331303123356463
전북 전주시 덕진구,전북,전주시 덕진구,2013,70,4,40,26,1,126452.0,286388.0,31861,11.12511697,"110,931,824.8","8,595,864.2",39.8,0.004102742542624869
전북 전주시 덕진구,전북,전주시 덕진구,2014,65,5,41,21,0,133664.0,288005.0,33423,11.60500686,"110,920,661.4","8,944,589.8",40.0,0.003740723006942782
전북 전주시 덕진구,전북,전주시 덕진구,2015,64,8,37,20,0,139974.0,286677.0,34991,12.20572282,"110,919,517.8","8,975,809.4",39.9,0.0035392287139040107
전북 전주시 덕진구,전북,전주시 덕진구,2016,66,7,42,22,0,147301.0,289899.0,36231,12.49780096,"110,920,223.8","9,372,135.0",43.0,0.0035437641292319806
전북 전주시 덕진구,전북,전주시 덕진구,2017,76,8,44,25,1,150982.0,289952.0,37737,13.01491281,"110,932,798.4","10,517,743.7",46.3,0.003853439482852261
전북 전주시 덕진구,전북,전주시 덕진구,2018,68,4,42,22,0,165063.0,306026.0,39955,13.0560802,"113,541,968.7","10,809,663.4",40.0,0.0031018459618448718
전북 전주시 덕진구,전북,전주시 덕진구,2019,88,4,60,26,0,173041.0,315555.0,42244,13.38720667,"113,535,873.4","10,807,989.2",53.8,0.0038996538392635266
전북 전주시 덕진구,전북,전주시 덕진구,2020,62,6,38,20,1,178581.0,317714.0,44655,14.05509357,"113,538,487.7","10,820,544.2",38.599999999999994,0.0026856160509796667
전북 전주시 덕진구,전북,전주시 덕진구,2021,59,5,28,30,0,181067.0,321465.0,46874,14.58136967,"113,514,416.5","10,842,085.7",33.599999999999994,0.0024167849470085657
전북 전주시 덕진구,전북,전주시 덕진구,2022,49,1,28,22,0,183962.0,318922.0,48777,15.29433529,"113,516,825.5","10,863,292.6",27.199999999999996,0.0019525771626749005
전북 전주시 덕진구,전북,전주시 덕진구,2023,58,4,39,16,0,183676.0,315549.0,50590,16.03237532,"113,518,399.3","10,941,150.8",36.099999999999994,0.0024423441277031297
전북 전주시 완산구,전북,전주시 완산구,2012,85,8,49,31,0,133143.0,363986.0,38100,10.46743556,"95,234,022.3","7,463,847.8",51.599999999999994,0.004878964722140855
전북 전주시 완산구,전북,전주시 완산구,2013,94,9,56,31,0,136158.0,363694.0,39875,10.96388722,"94,686,683.3","7,621,082.6",57.49999999999999,0.0052953186738935645
전북 전주시 완산구,전북,전주시 완산구,2014,99,5,66,31,0,140504.0,364872.0,41803,11.45689447,"94,648,821.2","7,760,570.2",60.49999999999999,0.005401981438250869
전북 전주시 완산구,전북,전주시 완산구,2015,107,12,69,27,0,145842.0,365605.0,43957,12.02308502,"94,611,684.3","7,876,631.7",68.39999999999999,0.0057486869351764235
전북 전주시 완산구,전북,전주시 완산구,2016,85,4,52,29,0,148995.0,361845.0,45324,12.52580525,"94,608,952.5","7,901,134.0",49.099999999999994,0.00425920332897077
전북 전주시 완산구,전북,전주시 완산구,2017,104,10,57,38,1,152598.0,359012.0,47420,13.20847214,"94,551,690.7","7,865,188.8",61.3,0.005136371381014167
전북 전주시 완산구,전북,전주시 완산구,2018,73,7,46,20,0,150426.0,345065.0,48608,14.08662136,"92,538,627.3","7,607,057.3",45.199999999999996,0.003744033611210828
전북 전주시 완산구,전북,전주시 완산구,2019,85,8,52,26,0,151111.0,338839.0,50917,15.02690068,"92,504,967.6","7,733,826.5",52.199999999999996,0.004322650237242822
전북 전주시 완산구,전북,전주시 완산구,2020,59,3,45,12,0,155805.0,339718.0,53907,15.86816124,"92,504,946.8","7,746,579.8",38.1,0.002981932543884985
전북 전주시 완산구,전북,전주시 완산구,2021,68,5,42,21,0,157263.0,335804.0,56111,16.70944956,"92,502,324.2","7,754,409.8",40.699999999999996,0.003282399547255235
전북 전주시 완산구,전북,전주시 완산구,2022,84,6,50,30,0,159592.0,332573.0,58580,17.61417794,"92,506,105.1","7,781,654.7",50.0,0.003985162163516969
전북 전주시 완산구,전북,전주시 완산구,2023,87,1,56,32,0,160801.0,327178.0,61027,18.65253776,"92,491,805.7","7,785,351.9",49.8,0.004022363045005939
전북 정읍시,전북,정읍시,2012,37,6,25,9,0,46989.0,119392.0,26141,21.89510185,"692,777,136.5","26,878,256.7",26.2,0.0064951371597607955
전북 정읍시,전북,정읍시,2013,50,7,33,10,0,48244.0,118328.0,26685,22.55172064,"692,773,840.7","27,164,626.7",33.099999999999994,0.008262167316142939
전북 정읍시,전북,정읍시,2014,45,5,33,8,1,49630.0,117183.0,27327,23.31993549,"692,781,405.2","27,687,839.7",30.499999999999996,0.0073141245214587945
전북 정읍시,전북,정읍시,2015,46,7,26,16,2,50714.0,115977.0,27944,24.09443252,"692,844,200.1","27,914,379.6",30.0,0.007177505225381553
전북 정읍시,전북,정읍시,2016,42,0,28,14,0,52147.0,115173.0,28228,24.50921657,"692,864,000.8","28,016,245.3",23.799999999999997,0.005960074405047269
전북 정읍시,전북,정읍시,2017,51,8,29,19,0,54697.0,113776.0,28587,25.12568556,"692,913,392.0","28,757,611.7",34.0,0.007459275645830666
전북 정읍시,전북,정읍시,2018,45,1,30,16,0,56475.0,112169.0,28804,25.6791092,"692,964,294.8","28,879,513.2",26.8,0.00603452855245684
전북 정읍시,전북,정읍시,2019,63,6,36,23,0,56920.0,110541.0,29490,26.67788422,"693,039,120.7","28,909,140.5",38.1,0.008443429374560787
전북 정읍시,전북,정읍시,2020,43,3,29,12,0,57930.0,108508.0,30258,27.88550153,"693,070,128.8","29,039,952.9",26.9,0.005755221819437251
전북 정읍시,전북,정읍시,2021,32,2,22,10,0,59111.0,106487.0,30561,28.69927785,"693,097,193.9","29,213,652.9",20.4,0.004236098188154489
전북 정읍시,전북,정읍시,2022,37,3,23,13,0,60355.0,105081.0,31356,29.83983784,"693,228,628.6","29,663,859.7",22.999999999999996,0.004738629773838124
전북 정읍시,전북,정읍시,2023,40,2,25,14,0,61292.0,103620.0,31905,30.79038796,"693,295,818.9","29,727,149.0",23.7,0.004930496639039352
전북 진안군,전북,진안군,2012,6,2,4,0,0,11148.0,26963.0,7736,28.69116938,"789,146,384.2","14,774,899.8",4.8,0.00473627556512379
전북 진안군,전북,진안군,2013,3,0,3,0,0,11648.0,26703.0,7872,29.47983373,"789,119,926.8","14,789,759.2",2.0999999999999996,0.0021119505494505493
전북 진안군,전북,진안군,2014,12,3,7,2,0,12109.0,26474.0,7996,30.20321825,"789,140,309.8","14,867,465.9",8.5,0.008175737055082996
전북 진안군,전북,진안군,2015,8,0,7,1,0,12561.0,26203.0,8110,30.95065451,"789,175,441.6","14,944,844.1",5.199999999999999,0.005031446540880503
전북 진안군,전북,진안군,2016,5,0,3,4,0,12925.0,26069.0,8133,31.19797461,"789,094,748.3","15,871,618.2",3.3,0.003079303675048356
전북 진안군,전북,진안군,2017,5,2,1,2,0,13484.0,26271.0,8309,31.62803091,"789,096,018.9","16,089,922.0",3.3000000000000003,0.0029516463957282705
전북 진안군,전북,진안군,2018,3,1,1,1,0,13893.0,25963.0,8435,32.48854139,"789,094,249.7","17,484,054.5",2.0,0.001727488663355647
전북 진안군,전북,진안군,2019,7,1,5,1,0,14127.0,25697.0,8613,33.51753123,"789,091,739.3","17,925,932.7",4.8,0.004020669639697034
전북 진안군,전북,진안군,2020,9,1,7,1,0,14380.0,25394.0,8898,35.03977317,"789,040,428.6","18,294,416.2",6.199999999999999,0.005090403337969402
전북 진안군,전북,진안군,2021,4,1,2,1,0,14744.0,24987.0,9053,36.23084004,"789,056,198.0","18,330,164.0",2.6999999999999997,0.0021839392295170913
전북 진안군,전북,진안군,2022,12,2,6,5,0,14933.0,24550.0,9260,37.71894094,"789,169,158.3","18,330,810.0",7.699999999999999,0.006308176521797362
전북 진안군,전북,진안군,2023,9,2,5,2,0,15447.0,24465.0,9433,38.55712242,"789,137,227.0","18,355,460.8",6.1,0.0046999417362594675
제주 서귀포시,제주,서귀포시,2012,45,2,28,13,2,73016.0,154057.0,25826,16.76392504,"870,962,911.0","36,231,533.0",25.499999999999996,0.004560644242357839
제주 서귀포시,제주,서귀포시,2013,50,9,31,9,1,75562.0,155641.0,26936,17.30649379,"870,931,086.4","36,609,544.3",33.4,0.005298959794605754
제주 서귀포시,제주,서귀포시,2014,46,9,25,12,1,79389.0,158512.0,27877,17.58668113,"870,729,789.0","37,363,869.9",30.1,0.004592575797654587
제주 서귀포시,제주,서귀포시,2015,55,8,36,13,1,86231.0,164519.0,28979,17.61437889,"870,729,225.9","37,724,284.1",37.1,0.005132724890120724
제주 서귀포시,제주,서귀포시,2016,51,8,32,12,0,93537.0,170932.0,30030,17.56838977,"870,721,850.6","38,018,527.7",34.0,0.004361910260110972
제주 서귀포시,제주,서귀포시,2017,65,6,41,15,5,99560.0,178383.0,31464,17.63845209,"871,474,203.7","38,694,226.4",39.2,0.004973885094415428
제주 서귀포시,제주,서귀포시,2018,73,10,45,21,5,103517.0,181245.0,32394,17.87304477,"871,464,625.4","38,890,783.5",47.8,0.005591352145058299
제주 서귀포시,제주,서귀포시,2019,58,9,31,21,2,104903.0,181584.0,33707,18.56275883,"871,558,430.2","39,172,669.4",37.0,0.004327807593681783
제주 서귀포시,제주,서귀포시,2020,49,6,24,19,1,106161.0,182169.0,35434,19.45116897,"871,541,862.0","39,282,309.6",28.499999999999996,0.0034570134041691397
제주 서귀포시,제주,서귀포시,2021,61,1,40,22,2,108162.0,183663.0,36848,20.06283247,"871,557,015.2","39,584,799.7",35.6,0.004230691000536233
제주 서귀포시,제주,서귀포시,2022,66,2,42,17,7,109936.0,184770.0,38404,20.78475943,"871,469,873.4","39,699,155.3",36.5,0.004393465288895357
제주 서귀포시,제주,서귀포시,2023,57,4,31,19,6,110462.0,183598.0,40041,21.8090611,"871,506,287.7","39,925,365.6",31.4,0.0037696221324980536
제주 제주시,제주,제주시,2012,109,8,66,36,5,221472.0,429656.0,50099,11.66025844,"978,332,912.5","46,068,093.7",65.0,0.0037295910995520875
제주 제주시,제주,제주시,2013,143,15,83,47,3,258864.0,438165.0,52369,11.95189027,"978,331,691.5","46,631,640.0",87.19999999999999,0.004230793003275851
